transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw,review_reason
T093971,2025-11-07 00:00:00.000000,C03659,P0468,S016,4,3117.5,1247.0,12470.0,11223.0,2072.88,8291.52,2931.48,26.12,Cash,E-commerce,Home & Living,93971,,,,,Manual/source-system review required
T094278,2026-03-11 20:36:21.818181,C00559,P0158,S007,3,3186.32,1911.79,9558.96,7647.17,2802.4,8407.2,-760.03,-9.94,Card,Store,Beauty,94278,,,,,Manual/source-system review required
T094522,2025-01-27 00:00:00.000000,C03534,P0160,S002,1,2897.02,0.0,2897.02,2897.02,2530.1,2530.1,366.92,12.67,Card,Store,Beauty,94522,,,,,Manual/source-system review required
T094543,2025-03-18 00:00:00.000000,C01393,P0270,S008,3,2371.76,0.0,7115.28,7115.28,1896.74,5690.22,1425.06,20.03,Card,Store,Home Appliances,94543,,,,,Manual/source-system review required
T094546,2024-02-28 00:00:00.000000,C03479,P0051,S018,1,1812.51,90.63,1812.51,1721.88,1191.43,1191.43,530.45,30.81,Card,Store,Home & Living,94546,,,,,Manual/source-system review required
T094657,2024-09-13 00:00:00.000000,C02643,P0310,S001,3,1810.73,0.0,5432.19,5432.19,1484.95,4454.85,977.34,17.99,Cash,Store,Fashion,94657,,,,,Manual/source-system review required
T095105,2025-05-01 00:00:00.000000,C04052,P0247,S015,2,260.05,26.01,520.1,494.09,173.76,347.52,146.57,29.66,Cash,E-commerce,Beauty,95105,,,,,Manual/source-system review required
T095441,2025-09-04 00:00:00.000000,C02076,P0214,S001,2,2969.15,1187.66,5938.3,4750.64,2403.75,4807.5,-56.86,-1.2,Mada,Store,Fashion,95441,,,,,Manual/source-system review required
T095498,2024-01-06 00:00:00.000000,C00551,P0162,S020,2,4054.83,405.48,8109.66,7704.18,2599.21,5198.42,2505.76,32.52,Apple Pay,Store,Home & Living,95498,,,,,Manual/source-system review required
T095886,2024-09-24 00:00:00.000000,C04754,P0277,S017,3,1061.57,318.47,3184.71,2866.24,858.55,2575.65,290.59,10.14,Mada,Store,Home Appliances,95886,,,,,Manual/source-system review required
T096532,2024-06-26 00:00:00.000000,C04011,P0117,S016,2,1354.23,0.0,2708.46,2708.46,1093.83,2187.66,520.8,19.23,Cash,Store,Grocery,96532,,,,,Manual/source-system review required
T096611,2024-05-06 00:00:00.000000,C01833,P0229,S007,7,3115.98,1090.59,21811.86,20721.27,2492.63,17448.41,3272.86,15.79,Card,Store,Home Appliances,96611,,,,,Manual/source-system review required
T096738,2024-10-14 00:00:00.000000,,P0022,S013,4,2988.0,1792.8,11952.0,10159.2,2414.94,9659.76,499.44,4.92,Cash,E-commerce,Home & Living,96738,,,,,Manual/source-system review required
T096795,2025-10-18 00:00:00.000000,C04442,P0055,S011,3,1332.03,0.0,3996.09,3996.09,1123.07,3369.21,626.88,15.69,Card,Store,Sports,96795,,,,,Manual/source-system review required
T096844,2024-05-07 00:00:00.000000,C00678,P0059,S005,1,624.31,31.22,624.31,593.09,437.45,437.45,155.64,26.24,Cash,E-commerce,Grocery,96844,,,,,Manual/source-system review required
T096958,2024-06-05 00:00:00.000000,C03229,P0243,S004,5,1511.83,1133.87,7559.15,6425.28,957.5,4787.5,1637.78,25.49,STC Pay,Store,Electronics,96958,,,,,Manual/source-system review required
T096979,2025-03-05 00:00:00.000000,C01316,P0311,S010,3,2336.66,0.0,7009.98,7009.98,1778.99,5336.97,1673.01,23.87,Card,Store,Home & Living,96979,,,,,Manual/source-system review required
T097482,2024-11-23 00:00:00.000000,C04299,P0442,S003,5,2790.85,0.0,13954.25,13954.25,2430.47,12152.35,1801.9,12.91,Apple Pay,Store,Fashion,97482,,,,,Manual/source-system review required
T097542,2024-12-25 00:00:00.000000,C02145,P0290,S015,5,1035.98,0.0,5179.9,5179.9,864.36,4321.8,858.1,16.57,Card,Store,Beauty,97542,,,,,Manual/source-system review required
T097918,2025-01-31 00:00:00.000000,C01677,P0044,S016,1,2290.08,0.0,2290.08,2290.08,1933.25,1933.25,356.83,15.58,Card,Store,Home & Living,97918,,,,,Manual/source-system review required
T097999,2024-03-05 00:00:00.000000,C01956,P0150,S018,1,3562.49,356.25,3562.49,3206.24,2687.72,2687.72,518.52,16.17,Cash,Store,Grocery,97999,,,,,Manual/source-system review required
T098029,2024-01-11 00:00:00.000000,C03057,P0115,S004,1,2019.51,100.98,2019.51,1918.53,1377.86,1377.86,540.67,28.18,Card,Store,Beauty,98029,,,,,Manual/source-system review required
T098175,2025-11-21 00:00:00.000000,C02712,P0332,S006,2,3417.2,341.72,6834.4,6492.68,2211.34,4422.68,2070.0,31.88,STC Pay,Store,Home & Living,98175,,,,,Manual/source-system review required
T098306,2025-02-08 00:00:00.000000,C00701,P0204,S001,3,85.09,25.53,255.27,229.74,59.02,177.06,52.68,22.93,Card,Store,Beauty,98306,,,,,Manual/source-system review required
T098677,2025-12-08 00:00:00.000000,C01312,P0298,S012,2,1766.62,0.0,3533.24,3533.24,1348.79,2697.58,835.66,23.65,Apple Pay,E-commerce,Beauty,98677,,,,,Manual/source-system review required
T099634,2025-04-28 00:00:00.000000,C01467,P0333,S018,3,2374.58,712.37,7123.74,6411.37,1744.45,5233.35,1178.02,18.37,Apple Pay,Store,Grocery,99634,,,,,Manual/source-system review required
T100286,2025-06-01 00:00:00.000000,C04846,P0384,S011,3,2938.36,0.0,8815.08,8815.08,1906.79,5720.37,3094.71,35.11,Apple Pay,E-commerce,Beauty,100286,,,,,Manual/source-system review required
T100434,2025-03-06 00:00:00.000000,C03526,P0133,S017,2,511.51,51.15,1023.02,971.87,426.39,852.78,119.09,12.25,Apple Pay,Store,Beauty,100434,,,,,Manual/source-system review required
T100502,2025-10-25 00:00:00.000000,C01913,P0159,S007,3,909.59,136.44,2728.77,2592.33,752.95,2258.85,333.48,12.86,Cash,E-commerce,Home & Living,100502,,,,,Manual/source-system review required
T100909,2024-04-17 00:00:00.000000,C01692,P0188,S004,1,2648.89,132.44,2648.89,2516.45,2320.21,2320.21,196.24,7.8,Apple Pay,Store,Home Appliances,100909,,,,,Manual/source-system review required
T100943,2024-03-03 00:00:00.000000,C01242,P0096,S010,2,2682.64,268.26,5365.28,5097.02,2036.77,4073.54,1023.48,20.08,Cash,Store,Home Appliances,100943,,,,,Manual/source-system review required
T101426,2025-01-08 00:00:00.000000,C00854,P0188,S002,2,2640.01,0.0,5280.02,5280.02,2320.21,4640.42,639.6,12.11,Mada,Store,Home Appliances,101426,,,,,Manual/source-system review required
T101589,2025-03-14 00:00:00.000000,C00548,P0347,S016,3,3611.43,0.0,10834.29,10834.29,2349.74,7049.22,3785.07,34.94,Card,Store,Home Appliances,101589,,,,,Manual/source-system review required
T101727,2024-01-19 00:00:00.000000,C00184,P0232,S006,1,1843.95,92.2,1843.95,1751.75,1225.06,1225.06,526.69,30.07,Apple Pay,Store,Fashion,101727,,,,,Manual/source-system review required
T101798,2025-02-03 00:00:00.000000,C01169,P0327,S019,3,1275.36,0.0,3826.08,3826.08,1023.95,3071.85,754.23,19.71,Card,Store,Grocery,101798,,,,,Manual/source-system review required
T101819,2025-09-19 00:00:00.000000,C00148,P0025,S007,4,55.29,11.06,221.16,210.1,40.72,162.88,47.22,22.48,Mada,E-commerce,Beauty,101819,,,,,Manual/source-system review required
T102053,2024-06-18 00:00:00.000000,C00490,P0475,S006,3,3209.72,0.0,9629.16,9629.16,2280.86,6842.58,2786.58,28.94,STC Pay,Store,Sports,102053,,,,,Manual/source-system review required
T102312,2024-07-16 00:00:00.000000,C01266,P0170,S009,2,486.93,146.08,973.86,827.78,433.7,867.4,-39.62,-4.79,Card,Store,Electronics,102312,,,,,Manual/source-system review required
T102405,2025-11-06 00:00:00.000000,C03871,P0107,S014,6,1738.62,0.0,10431.72,10431.72,1488.02,8928.12,1503.6,14.41,Cash,E-commerce,Grocery,102405,,,,,Manual/source-system review required
T102551,2024-07-19 00:00:00.000000,C00064,P0271,S015,4,3724.03,744.81,14896.12,14151.31,2984.83,11939.32,2211.99,15.63,STC Pay,E-commerce,Fashion,102551,,,,,Manual/source-system review required
T102843,2025-03-14 00:00:00.000000,C02353,P0338,S011,3,3681.29,0.0,11043.87,11043.87,2914.76,8744.28,2299.59,20.82,Mada,Store,Fashion,102843,,,,,Manual/source-system review required
T102954,2024-06-15 00:00:00.000000,C02716,P0348,S015,2,463.16,0.0,926.32,926.32,353.52,707.04,219.28,23.67,Mada,E-commerce,Sports,102954,,,,,Manual/source-system review required
T103049,2024-10-08 00:00:00.000000,C04553,P0354,S002,1,1506.42,150.64,1506.42,1355.78,1041.11,1041.11,314.67,23.21,Mada,Store,Sports,103049,,,,,Manual/source-system review required
T103079,2025-09-15 00:00:00.000000,C00834,P0012,S014,3,3108.79,932.64,9326.37,8393.73,2139.8,6419.4,1974.33,23.52,Card,Store,Beauty,103079,,,,,Manual/source-system review required
T103220,2024-07-21 00:00:00.000000,C03363,P0032,S001,3,1057.48,0.0,3172.44,3172.44,741.32,2223.96,948.48,29.9,Mada,Store,Beauty,103220,,,,,Manual/source-system review required
T103718,2025-07-10 00:00:00.000000,C00382,P0496,S003,1,396.79,19.84,396.79,376.95,260.19,260.19,116.76,30.97,,Store,Electronics,103718,,,,,Manual/source-system review required
T103901,2024-04-20 00:00:00.000000,C02358,P0251,S013,2,1426.5,285.3,2853.0,2567.7,970.92,1941.84,625.86,24.37,Mada,Store,Home & Living,103901,,,,,Manual/source-system review required
T104010,2024-12-12 00:00:00.000000,C01184,P0168,S010,2,1560.95,312.19,3121.9,2809.71,1120.31,2240.62,569.09,20.25,Card,Store,Beauty,104010,,,,,Manual/source-system review required
T104315,2025-08-05 00:00:00.000000,C01897,P0128,S020,3,2199.58,0.0,6598.74,6598.74,1826.4,5479.2,1119.54,16.97,Apple Pay,Store,Electronics,104315,,,,,Manual/source-system review required
T104510,2024-02-17 00:00:00.000000,C03900,P0251,S010,2,1405.57,281.11,2811.14,2530.03,970.92,1941.84,588.19,23.25,STC Pay,Store,Home & Living,104510,,,,,Manual/source-system review required
T104662,2025-12-06 00:00:00.000000,C02384,P0428,S016,2,2388.94,238.89,4777.88,4538.99,2082.64,4165.28,373.71,8.23,Apple Pay,Store,Sports,104662,,,,,Manual/source-system review required
T104859,2025-09-27 00:00:00.000000,C01045,P0113,S009,1,1410.48,0.0,1410.48,1410.48,897.59,897.59,512.89,36.36,Card,Store,Fashion,104859,,,,,Manual/source-system review required
T104907,2025-11-17 00:00:00.000000,C04513,P0212,S016,3,735.28,0.0,2205.84,2205.84,485.33,1455.99,749.85,33.99,Apple Pay,Store,Electronics,104907,,,,,Manual/source-system review required
T105081,2024-11-28 00:00:00.000000,C04343,P0057,S004,4,1127.44,225.49,4509.76,4284.27,964.43,3857.72,426.55,9.96,Card,Store,Home & Living,105081,,,,,Manual/source-system review required
T105327,2025-02-26 00:00:00.000000,C00419,P0031,S012,1,855.41,0.0,855.41,855.41,733.89,733.89,121.52,14.21,Cash,Store,Home Appliances,105327,,,,,Manual/source-system review required
T105594,2024-12-01 00:00:00.000000,C03970,P0166,S007,2,522.89,156.87,1045.78,888.91,362.21,724.42,164.49,18.5,Mada,Store,Home & Living,105594,,,,,Manual/source-system review required
T105855,2025-05-28 00:00:00.000000,C04696,P0078,S009,2,2012.49,0.0,4024.98,4024.98,1485.02,2970.04,1054.94,26.21,Mada,Store,Beauty,105855,,,,,Manual/source-system review required
T105955,2025-09-27 00:00:00.000000,C01307,P0444,S007,2,1944.42,388.88,3888.84,3499.96,1496.45,2992.9,507.06,14.49,Card,E-commerce,Home & Living,105955,,,,,Manual/source-system review required
T106062,2025-04-08 00:00:00.000000,C03999,P0185,S011,3,2840.21,852.06,8520.63,7668.57,2147.91,6443.73,1224.84,15.97,Card,Store,Electronics,106062,,,,,Manual/source-system review required
T106254,2024-10-08 00:00:00.000000,C00174,P0054,S004,1,839.64,41.98,839.64,797.66,547.79,547.79,249.87,31.33,Apple Pay,Store,Electronics,106254,,,,,Manual/source-system review required
T106257,2024-02-01 00:00:00.000000,C02324,P0417,S009,3,816.56,122.48,2449.68,2327.2,537.1,1611.3,715.9,30.76,STC Pay,Store,Fashion,106257,,,,,Manual/source-system review required
T106441,2025-02-18 00:00:00.000000,C04123,P0099,S009,3,4752.2,2851.32,14256.6,11405.28,2923.26,8769.78,2635.5,23.11,Card,E-commerce,Beauty,106441,,,,,Manual/source-system review required
T106607,2025-04-24 00:00:00.000000,C01264,P0158,S012,3,3351.72,1508.27,10055.16,8546.89,2802.4,8407.2,139.69,1.63,Mada,Store,Beauty,106607,,,,,Manual/source-system review required
T106815,2024-11-10 00:00:00.000000,C00238,P0228,S004,2,1862.95,186.3,3725.9,3539.6,1504.31,3008.62,530.98,15.0,Apple Pay,Store,Home & Living,106815,,,,,Manual/source-system review required
T107201,2025-11-27 00:00:00.000000,C01298,P0213,S009,4,818.86,0.0,3275.44,3275.44,681.48,2725.92,549.52,16.78,Cash,Store,Fashion,107201,,,,,Manual/source-system review required
T107359,2025-02-23 00:00:00.000000,C00562,P0103,S008,3,649.92,97.49,1949.76,1852.27,456.88,1370.64,481.63,26.0,Card,Store,Grocery,107359,,,,,Manual/source-system review required
T107418,2025-10-14 00:00:00.000000,C03850,P0236,S008,1,2185.18,109.26,2185.18,2075.92,1438.63,1438.63,637.29,30.7,Cash,E-commerce,Fashion,107418,,,,,Manual/source-system review required
T107443,2025-12-07 00:00:00.000000,C04217,P0126,S016,4,3479.62,0.0,13918.48,13918.48,2311.58,9246.32,4672.16,33.57,Card,Store,Electronics,107443,,,,,Manual/source-system review required
T107660,2024-04-27 00:00:00.000000,C00712,P0188,S007,4,2693.51,0.0,10774.04,10774.04,2320.21,9280.84,1493.2,13.86,Cash,E-commerce,Home Appliances,107660,,,,,Manual/source-system review required
T107742,2025-04-29 00:00:00.000000,C01769,P0116,S017,1,2490.59,373.59,2490.59,2117.0,1947.61,1947.61,169.39,8.0,Apple Pay,Store,Fashion,107742,,,,,Manual/source-system review required
T108116,2025-05-07 00:00:00.000000,C01347,P0045,S019,5,2944.87,0.0,14724.35,14724.35,2013.58,10067.9,4656.45,31.62,Mada,Store,Fashion,108116,,,,,Manual/source-system review required
T108152,2025-07-04 00:00:00.000000,C03227,P0070,S010,2,2528.93,0.0,5057.86,5057.86,2149.49,4298.98,758.88,15.0,Card,Store,Home & Living,108152,,,,,Manual/source-system review required
T108477,2024-03-30 00:00:00.000000,C02966,P0281,S002,4,2881.89,0.0,11527.56,11527.56,2040.49,8161.96,3365.6,29.2,Cash,Store,Electronics,108477,,,,,Manual/source-system review required
T108754,2024-02-03 00:00:00.000000,C02381,P0344,S015,3,1599.33,0.0,4797.99,4797.99,1024.27,3072.81,1725.18,35.96,Mada,Store,Home & Living,108754,,,,,Manual/source-system review required
T109241,2025-09-18 00:00:00.000000,C04005,P0081,S012,2,2964.4,296.44,5928.8,5632.36,2058.21,4116.42,1515.94,26.91,Cash,E-commerce,Electronics,109241,,,,,Manual/source-system review required
T109344,2025-03-04 00:00:00.000000,C00060,P0080,S020,2,1673.89,334.78,3347.78,3013.0,1136.35,2272.7,740.3,24.57,Card,Store,Electronics,109344,,,,,Manual/source-system review required
T109439,2025-08-07 00:00:00.000000,C01253,P0124,S016,2,1012.09,202.42,2024.18,1821.76,834.75,1669.5,152.26,8.36,Mada,E-commerce,Fashion,109439,,,,,Manual/source-system review required
T109591,2025-02-13 00:00:00.000000,C00134,P0215,S006,3,3141.8,471.27,9425.4,8954.13,2168.02,6504.06,2450.07,27.36,Mada,E-commerce,Electronics,109591,,,,,Manual/source-system review required
T109611,2024-07-02 00:00:00.000000,C04865,P0436,S007,3,3715.13,0.0,11145.39,11145.39,2408.58,7225.74,3919.65,35.17,Apple Pay,Store,Beauty,109611,,,,,Manual/source-system review required
T110290,2024-12-20 00:00:00.000000,C04060,P0273,S017,1,2656.51,0.0,2656.51,2656.51,1876.35,1876.35,780.16,29.37,Apple Pay,Store,Electronics,110290,,,,,Manual/source-system review required
T110312,2025-08-01 00:00:00.000000,C03113,P0160,S002,1,3037.61,0.0,3037.61,3037.61,2530.1,2530.1,507.51,16.71,STC Pay,Store,Beauty,110312,,,,,Manual/source-system review required
T110403,2025-12-13 00:00:00.000000,C03509,P0404,S015,2,2012.54,0.0,4025.08,4025.08,1616.77,3233.54,791.54,19.67,Card,Store,Beauty,110403,,,,,Manual/source-system review required
T110474,2024-04-10 00:00:00.000000,C02801,P0364,S007,3,2917.73,0.0,8753.19,8753.19,1958.52,5875.56,2877.63,32.88,Mada,E-commerce,Fashion,110474,,,,,Manual/source-system review required
T110526,2025-06-20 00:00:00.000000,C00594,P0306,S007,2,346.87,69.37,693.74,624.37,291.67,583.34,41.03,6.57,Card,E-commerce,Sports,110526,,,,,Manual/source-system review required
T110809,2024-04-03 00:00:00.000000,C03082,P0430,S020,3,2109.26,632.78,6327.78,5695.0,1590.58,4771.74,923.26,16.21,Apple Pay,Store,Home & Living,110809,,,,,Manual/source-system review required
T110866,2025-11-18 00:00:00.000000,C01477,P0135,S009,2,2143.75,0.0,4287.5,4287.5,1651.39,3302.78,984.72,22.97,Mada,E-commerce,Grocery,110866,,,,,Manual/source-system review required
T111360,2025-12-24 00:00:00.000000,C00512,P0163,S020,4,3166.99,1900.19,12667.96,10767.77,2012.56,8050.24,2717.53,25.24,Card,Store,Grocery,111360,,,,,Manual/source-system review required
T111664,2025-05-26 00:00:00.000000,C03796,P0045,S010,1,2783.97,0.0,2783.97,2783.97,2013.58,2013.58,770.39,27.67,Card,Store,Fashion,111664,,,,,Manual/source-system review required
T111888,2025-08-11 00:00:00.000000,C03445,P0381,S011,7,4033.12,1411.59,28231.84,26820.25,2581.06,18067.42,8752.83,32.64,Apple Pay,E-commerce,Beauty,111888,,,,,Manual/source-system review required
T112182,2024-01-21 00:00:00.000000,C00404,P0294,S018,4,236.64,47.33,946.56,899.23,192.6,770.4,128.83,14.33,Mada,Store,Fashion,112182,,,,,Manual/source-system review required
T112443,2025-12-03 00:00:00.000000,C00724,P0321,S013,2,179.44,0.0,358.88,358.88,114.13,228.26,130.62,36.4,Apple Pay,Store,Beauty,112443,,,,,Manual/source-system review required
T112456,2024-01-16 00:00:00.000000,C02590,P0267,S015,1,1884.19,0.0,1884.19,1884.19,1216.71,1216.71,667.48,35.43,STC Pay,Store,Home Appliances,112456,,,,,Manual/source-system review required
T112590,2025-12-25 00:00:00.000000,C04784,P0017,S006,2,3059.57,611.91,6119.14,5507.23,2317.48,4634.96,872.27,15.84,Card,Store,Home Appliances,112590,,,,,Manual/source-system review required
T112632,2025-08-07 00:00:00.000000,C01052,P0026,S019,2,502.79,50.28,1005.58,955.3,377.2,754.4,200.9,21.03,Apple Pay,Store,Fashion,112632,,,,,Manual/source-system review required
T113160,2024-05-12 00:00:00.000000,C04199,P0093,S005,3,3879.82,0.0,11639.46,11639.46,2709.61,8128.83,3510.63,30.16,Cash,E-commerce,Electronics,113160,,,,,Manual/source-system review required
T113199,2024-12-11 00:00:00.000000,C02656,P0415,S006,2,3310.94,662.19,6621.88,5959.69,2456.0,4912.0,1047.69,17.58,Mada,Store,Grocery,113199,,,,,Manual/source-system review required
T113316,2025-12-22 00:00:00.000000,C01845,P0188,S018,1,2801.47,140.07,2801.47,2661.4,2320.21,2320.21,341.19,12.82,Cash,Store,Home Appliances,113316,,,,,Manual/source-system review required
T113393,2024-06-14 00:00:00.000000,C02281,P0465,S013,1,622.25,31.11,622.25,591.14,412.55,412.55,178.59,30.21,Card,E-commerce,Beauty,113393,,,,,Manual/source-system review required
T113561,2025-01-31 00:00:00.000000,C01424,P0070,S016,2,2621.24,0.0,5242.48,5242.48,2149.49,4298.98,943.5,18.0,Apple Pay,E-commerce,Home & Living,113561,,,,,Manual/source-system review required
T113692,2024-04-16 00:00:00.000000,C02467,P0423,S013,3,4341.57,0.0,13024.71,13024.71,2810.62,8431.86,4592.85,35.26,Card,Store,Beauty,113692,,,,,Manual/source-system review required
T113758,2025-08-22 00:00:00.000000,C02127,P0484,S008,2,3034.87,606.97,6069.74,5462.77,2092.34,4184.68,1278.09,23.4,Card,Store,Grocery,113758,,,,,Manual/source-system review required
T113824,2024-08-23 00:00:00.000000,C03333,P0062,S012,1,3748.34,374.83,3748.34,3373.51,2741.46,2741.46,632.05,18.74,Mada,Store,Grocery,113824,,,,,Manual/source-system review required
T113844,2025-09-14 00:00:00.000000,C00539,P0250,S006,3,3477.87,0.0,10433.61,10433.61,2390.12,7170.36,3263.25,31.28,Apple Pay,E-commerce,Grocery,113844,,,,,Manual/source-system review required
T114366,2025-07-15 00:00:00.000000,C00454,P0156,S006,1,2346.64,117.33,2346.64,2229.31,1702.09,1702.09,527.22,23.65,Card,Store,Sports,114366,,,,,Manual/source-system review required
T114542,2024-11-19 00:00:00.000000,C03519,P0163,S012,1,3094.4,0.0,3094.4,3094.4,2012.56,2012.56,1081.84,34.96,Cash,Store,Grocery,114542,,,,,Manual/source-system review required
T114560,2024-09-21 00:00:00.000000,C02436,P0471,S018,3,1880.02,0.0,5640.06,5640.06,1216.45,3649.35,1990.71,35.3,Cash,Store,Electronics,114560,,,,,Manual/source-system review required
T114610,2025-11-30 00:00:00.000000,C03391,P0473,S005,4,3358.68,2015.21,13434.72,11419.51,2355.7,9422.8,1996.71,17.49,Card,Store,Electronics,114610,,,,,Manual/source-system review required
T114631,2025-11-24 00:00:00.000000,C02506,P0372,S002,1,2913.75,0.0,2913.75,2913.75,2445.02,2445.02,468.73,16.09,Mada,Store,Home Appliances,114631,,,,,Manual/source-system review required
