transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw
T002536,2024-09-08,C02840,P0244,S001,2,2855.95,856.78,5711.9,4855.12,2077.87,4155.74,699.38,14.4,Apple Pay,Store,Grocery,2536,2855.95,C02840,P0244,S001
T002537,2024-10-16,UNKNOWN,P0051,S003,3,1818.55,545.56,5455.65,4910.09,1191.43,3574.29,1335.8,27.21,Card,Store,Home & Living,2537,1818.55,,P0051,S003
T002538,2024-07-20,C01726,P0492,S001,3,2523.64,1135.64,7570.92,6435.28,1765.71,5297.13,1138.15,17.69,Apple Pay,Store,Beauty,2538,2523.64,C01726,P0492,S001
T002539,2024-06-03,C04614,P0364,S001,3,2792.99,0.0,8378.97,8378.97,1958.52,5875.56,2503.41,29.88,Mada,Store,Fashion,2539,2792.99,C04614,P0364,S001
T002540,2025-07-20,C03905,P0184,S006,3,3235.46,970.64,9706.38,8735.74,2126.8,6380.4,2355.34,26.96,Card,Store,Home Appliances,2540,3235.46,C03905,P0184,S006
T002541,2024-04-15,C00090,P0437,S009,3,1226.37,551.87,3679.11,3127.24,812.24,2436.72,690.52,22.08,Mada,Store,Electronics,2541,1226.37,C00090,P0437,S009
T002542,2024-09-16,C00988,P0474,S013,1,3999.91,200.0,3999.91,3799.91,2523.09,2523.09,1276.82,33.6,Cash,Store,Home & Living,2542,3999.91,C00988,P0474,S013
T002543,2024-07-18,C00030,P0424,S011,4,2364.76,472.95,9459.04,8986.09,1815.61,7262.44,1723.65,19.18,Card,Store,Home Appliances,2543,2364.76,C00030,P0424,S011
T002544,2024-08-04,C00321,P0018,S002,4,1646.11,0.0,6584.44,6584.44,1329.22,5316.88,1267.56,19.25,Cash,Store,Fashion,2544,1646.11,C00321,P0018,S002
T002545,2025-02-14,C02597,P0069,S010,4,2273.11,909.24,9092.44,8183.2,1631.09,6524.36,1658.84,20.27,Apple Pay,Store,Home Appliances,2545,2273.11,C02597,P0069,S010
T002546,2025-07-12,C01292,P0373,S005,7,2349.85,3289.79,16448.95,13159.16,1748.91,12242.37,916.79,6.97,Card,E-commerce,Home Appliances,2546,2349.85,C01292,P0373,S005
T002547,2024-04-26,C01216,P0276,S019,2,3684.7,0.0,7369.4,7369.4,2432.36,4864.72,2504.68,33.99,Cash,E-commerce,Electronics,2547,3684.7,C01216,P0276,S019
T002548,2025-02-27,C03970,P0261,S008,2,914.69,182.94,1829.38,1646.44,731.56,1463.12,183.32,11.13,Card,Store,Home & Living,2548,914.69,C03970,P0261,S008
T002549,2024-07-30,C02087,P0120,S010,4,425.07,85.01,1700.28,1615.27,266.59,1066.36,548.91,33.98,Card,Store,Home Appliances,2549,425.07,C02087,P0120,S010
T002550,2024-06-03,C04251,P0172,S002,2,2882.6,0.0,5765.2,5765.2,2243.0,4486.0,1279.2,22.19,Card,Store,Grocery,2550,2882.6,C04251,P0172,S002
T002551,2024-09-19,C00315,P0176,S016,3,3585.35,537.8,10756.05,10218.25,2447.43,7342.29,2875.96,28.15,Mada,E-commerce,Electronics,2551,3585.35,C00315,P0176,S016
T002552,2025-05-21,C04884,P0081,S012,2,3022.51,302.25,6045.02,5742.77,2058.21,4116.42,1626.35,28.32,Mada,Store,Electronics,2552,3022.51,C04884,P0081,S012
T002553,2024-05-30,C02298,P0356,S020,2,2588.67,1035.47,5177.34,4141.87,2197.87,4395.74,-253.87,-6.13,Mada,Store,Grocery,2553,2588.67,C02298,P0356,S020
T002554,2024-07-30,C00156,P0477,S016,4,1634.48,0.0,6537.92,6537.92,1168.42,4673.68,1864.24,28.51,Card,Store,Home Appliances,2554,1634.48,C00156,P0477,S016
T002555,2024-07-10,C00181,P0063,S005,4,310.5,62.1,1242.0,1179.9,231.4,925.6,254.3,21.55,Card,Store,Electronics,2555,310.5,C00181,P0063,S005
T002556,2024-04-07,C01457,P0207,S005,6,3197.03,1918.22,19182.18,17263.96,2696.2,16177.2,1086.76,6.29,Card,Store,Grocery,2556,3197.03,C01457,P0207,S005
T002557,2025-06-24,C03467,P0400,S019,3,2723.32,0.0,8169.96,8169.96,1786.58,5359.74,2810.22,34.4,Card,E-commerce,Home & Living,2557,2723.32,C03467,P0400,S019
T002558,2025-12-01,C02874,P0150,S018,5,3627.82,906.96,18139.1,17232.14,2687.72,13438.6,3793.54,22.01,STC Pay,Store,Grocery,2558,3627.82,C02874,P0150,S018
T002559,2024-06-20,C01005,P0488,S013,6,1147.42,0.0,6884.52,6884.52,912.34,5474.04,1410.48,20.49,Card,Store,Beauty,2559,1147.42,C01005,P0488,S013
T002560,2025-01-05,C00889,P0266,S003,2,4511.93,902.39,9023.86,8121.47,2713.1,5426.2,2695.27,33.19,Card,Store,Sports,2560,4511.93,C00889,P0266,S003
T002561,2025-12-09,C00316,P0067,S008,4,548.95,109.79,2195.8,2086.01,398.64,1594.56,491.45,23.56,Mada,Store,Home Appliances,2561,548.95,C00316,P0067,S008
T002562,2024-06-03,C02285,P0459,S012,3,1835.69,0.0,5507.07,5507.07,1307.59,3922.77,1584.3,28.77,Card,Store,Fashion,2562,1835.69,C02285,P0459,S012
T002563,2024-05-19,C03527,P0110,S017,1,2143.66,0.0,2143.66,2143.66,1594.54,1594.54,549.12,25.62,Mada,E-commerce,Grocery,2563,2143.66,C03527,P0110,S017
T002564,2024-09-12,C02228,P0088,S012,1,2258.25,338.74,2258.25,1919.51,1498.19,1498.19,421.32,21.95,Card,E-commerce,Electronics,2564,2258.25,C02228,P0088,S012
T002565,2025-11-06,C00633,P0360,S005,2,2979.63,297.96,5959.26,5661.3,1809.82,3619.64,2041.66,36.06,Card,Store,Sports,2565,2979.63,C00633,P0360,S005
T002566,2025-10-07,C02982,P0112,S009,2,4096.51,0.0,8193.02,8193.02,2908.52,5817.04,2375.98,29.0,Mada,Store,Electronics,2566,4096.51,C02982,P0112,S009
T002567,2025-02-19,C01341,P0418,S013,2,2898.44,1159.38,5796.88,4637.5,1930.1,3860.2,777.3,16.76,Card,E-commerce,Grocery,2567,2898.44,C01341,P0418,S013
T002568,2024-11-24,C01063,P0483,S017,4,1259.99,0.0,5039.96,5039.96,824.07,3296.28,1743.68,34.6,Card,Store,Electronics,2568,1259.99,C01063,P0483,S017
T002569,2025-01-12,C00524,P0007,S015,2,4247.95,1274.38,8495.9,7221.52,2819.71,5639.42,1582.1,21.91,Card,Store,Grocery,2569,4247.95,C00524,P0007,S015
T002570,2024-09-22,C00552,P0480,S013,3,2938.43,881.53,8815.29,7933.76,2386.71,7160.13,773.63,9.75,Card,Store,Sports,2570,2938.43,C00552,P0480,S013
T002571,2025-06-24,C04654,P0022,S008,4,3044.81,608.96,12179.24,11570.28,2414.94,9659.76,1910.52,16.51,Card,Store,Home & Living,2571,3044.81,C04654,P0022,S008
T002572,2024-05-18,C02472,P0233,S009,5,3616.2,904.05,18081.0,17176.95,2876.71,14383.55,2793.4,16.26,Mada,Store,Sports,2572,3616.2,C02472,P0233,S009
T002573,2025-08-19,C03485,P0085,S017,5,842.04,421.02,4210.2,3789.18,635.92,3179.6,609.58,16.09,Card,Store,Electronics,2573,842.04,C03485,P0085,S017
T002574,2025-05-26,C02097,P0001,S018,2,3637.67,1091.3,7275.34,6184.04,2582.62,5165.24,1018.8,16.47,Cash,Store,Home & Living,2574,3637.67,C02097,P0001,S018
T002575,2024-09-05,C02449,P0416,S006,3,3029.23,0.0,9087.69,9087.69,2374.29,7122.87,1964.82,21.62,Card,E-commerce,Fashion,2575,3029.23,C02449,P0416,S006
T002576,2024-11-03,C01968,P0107,S004,3,1681.27,0.0,5043.81,5043.81,1488.02,4464.06,579.75,11.49,Card,E-commerce,Grocery,2576,1681.27,C01968,P0107,S004
T002577,2025-07-26,C02969,P0465,S008,1,591.48,88.72,591.48,502.76,412.55,412.55,90.21,17.94,Mada,Store,Beauty,2577,591.48,C02969,P0465,S008
T002578,2024-08-06,C04521,P0237,S008,4,1872.73,749.09,7490.92,6741.83,1461.59,5846.36,895.47,13.28,Mada,E-commerce,Home & Living,2578,1872.73,C04521,P0237,S008
T002579,2025-08-06,C00003,P0087,S013,1,1746.64,0.0,1746.64,1746.64,1168.48,1168.48,578.16,33.1,Cash,Store,Grocery,2579,1746.64,C00003,P0087,S013
T002580,2024-10-19,C00127,P0376,S017,2,1111.27,0.0,2222.54,2222.54,745.58,1491.16,731.38,32.91,Mada,Store,Home & Living,2580,1111.27,C00127,P0376,S017
T002581,2025-02-13,C04836,P0234,S013,3,957.3,0.0,2871.9,2871.9,751.14,2253.42,618.48,21.54,Card,Store,Home & Living,2581,957.3,C04836,P0234,S013
T002582,2024-07-16,C00784,P0090,S007,3,3499.73,2099.84,10499.19,8399.35,2256.83,6770.49,1628.86,19.39,STC Pay,Store,Electronics,2582,3499.73,C00784,P0090,S007
T002583,2024-03-20,C03318,P0159,S018,2,959.97,0.0,1919.94,1919.94,752.95,1505.9,414.04,21.57,Card,Store,Home & Living,2583,959.97,C03318,P0159,S018
T002584,2025-01-19,C04649,P0378,S004,3,2404.98,360.75,7214.94,6854.19,1578.79,4736.37,2117.82,30.9,Apple Pay,E-commerce,Sports,2584,2404.98,C04649,P0378,S004
T002585,2024-05-16,C02229,P0245,S002,3,3259.46,0.0,9778.38,9778.38,2202.03,6606.09,3172.29,32.44,Mada,Store,Beauty,2585,3259.46,C02229,P0245,S002
T002586,2024-07-31,C02776,P0091,S002,2,503.25,50.32,1006.5,956.18,400.52,801.04,155.14,16.22,Cash,Store,Grocery,2586,503.25,C02776,P0091,S002
T002587,2025-09-10,UNKNOWN,P0125,S008,2,2319.07,0.0,4638.14,4638.14,1612.35,3224.7,1413.44,30.47,Mada,E-commerce,Home Appliances,2587,2319.07,,P0125,S008
T002588,2024-07-25,C02767,P0091,S016,2,522.49,104.5,1044.98,940.48,400.52,801.04,139.44,14.83,Card,E-commerce,Grocery,2588,522.49,C02767,P0091,S016
T002589,2025-10-25,C03885,P0445,S001,6,2113.75,634.12,12682.5,12048.38,1849.52,11097.12,951.26,7.9,Mada,E-commerce,Home & Living,2589,2113.75,C03885,P0445,S001
T002590,2024-05-12,C04956,P0099,S016,3,4680.29,0.0,14040.87,14040.87,2923.26,8769.78,5271.09,37.54,Cash,Store,Beauty,2590,4680.29,C04956,P0099,S016
T002591,2024-06-14,C01271,P0161,S004,2,4714.28,471.43,9428.56,8957.13,2991.82,5983.64,2973.49,33.2,Card,Store,Fashion,2591,4714.28,C01271,P0161,S004
T002592,2025-05-17,C04923,P0101,S017,2,3324.81,0.0,6649.62,6649.62,2289.3,4578.6,2071.02,31.14,Mada,E-commerce,Sports,2592,3324.81,C04923,P0101,S017
T002593,2025-03-05,C04572,P0046,S007,1,3871.7,0.0,3871.7,3871.7,2921.52,2921.52,950.18,24.54,Mada,Store,Sports,2593,3871.7,C04572,P0046,S007
T002594,2024-06-28,C00214,P0013,S015,5,2976.2,0.0,14881.0,14881.0,1960.21,9801.05,5079.95,34.14,STC Pay,E-commerce,Home Appliances,2594,2976.2,C00214,P0013,S015
T002595,2024-04-30,C00300,P0467,S019,4,3303.0,1321.2,13212.0,11890.8,2235.4,8941.6,2949.2,24.8,Apple Pay,E-commerce,Beauty,2595,3303.0,C00300,P0467,S019
T002596,2024-06-22,C00217,P0123,S003,5,2091.31,522.83,10456.55,9933.72,1715.86,8579.3,1354.42,13.63,Cash,E-commerce,Home & Living,2596,2091.31,C00217,P0123,S003
T002597,2024-11-26,C03796,P0393,S003,2,563.47,0.0,1126.94,1126.94,442.49,884.98,241.96,21.47,Card,Store,Sports,2597,563.47,C03796,P0393,S003
T002598,2024-03-08,C00440,P0444,S005,4,1919.0,0.0,7676.0,7676.0,1496.45,5985.8,1690.2,22.02,Cash,Store,Home & Living,2598,1919.0,C00440,P0444,S005
T002599,2025-11-29,C00509,P0043,S017,4,3460.14,0.0,13840.56,13840.56,2183.35,8733.4,5107.16,36.9,STC Pay,Store,Fashion,2599,3460.14,C00509,P0043,S017
T002600,2024-05-17,C04583,P0290,S020,4,1047.84,209.57,4191.36,3981.79,864.36,3457.44,524.35,13.17,Card,Store,Beauty,2600,1047.84,C04583,P0290,S020
T002601,2024-11-03,C04914,P0394,S003,5,1597.73,399.43,7988.65,7589.22,1224.87,6124.35,1464.87,19.3,Mada,E-commerce,Home Appliances,2601,1597.73,C04914,P0394,S003
T002602,2024-11-25,C01233,P0462,S015,4,2260.21,0.0,9040.84,9040.84,1641.17,6564.68,2476.16,27.39,Card,Store,Home Appliances,2602,2260.21,C01233,P0462,S015
T002603,2024-08-25,C00896,P0145,S016,2,393.54,39.35,787.08,747.73,295.03,590.06,157.67,21.09,Card,E-commerce,Beauty,2603,393.54,C00896,P0145,S016
T002604,2025-06-13,C02489,P0224,S010,2,733.93,220.18,1467.86,1247.68,562.68,1125.36,122.32,9.8,Apple Pay,Store,Sports,2604,733.93,C02489,P0224,S010
T002605,2024-03-16,C00816,P0049,S004,2,2911.41,582.28,5822.82,5240.54,1955.91,3911.82,1328.72,25.35,STC Pay,E-commerce,Sports,2605,2911.41,C00816,P0049,S004
T002606,2024-05-30,C04176,P0191,S015,3,2248.21,0.0,6744.63,6744.63,1396.78,4190.34,2554.29,37.87,Card,Store,Home Appliances,2606,2248.21,C04176,P0191,S015
T002607,2025-09-11,C04253,P0300,S012,5,371.41,92.85,1857.05,1764.2,265.5,1327.5,436.7,24.75,STC Pay,Store,Beauty,2607,371.41,C04253,P0300,S012
T002608,2025-10-26,C02600,P0327,S010,2,1200.84,120.08,2401.68,2281.6,1023.95,2047.9,233.7,10.24,Apple Pay,Store,Grocery,2608,1200.84,C02600,P0327,S010
T002609,2024-11-11,C01442,P0254,S013,3,3374.73,1012.42,10124.19,9111.77,2415.85,7247.55,1864.22,20.46,Apple Pay,Store,Beauty,2609,3374.73,C01442,P0254,S013
T002610,2024-02-06,C01690,P0478,S017,3,2424.19,363.63,7272.57,6908.94,1787.27,5361.81,1547.13,22.39,Mada,Store,Fashion,2610,2424.19,C01690,P0478,S017
T002611,2025-10-19,C00698,P0104,S003,4,1703.78,340.76,6815.12,6474.36,1124.51,4498.04,1976.32,30.53,Mada,E-commerce,Home Appliances,2611,1703.78,C00698,P0104,S003
T002612,2024-05-05,C03431,P0474,S014,2,3761.35,752.27,7522.7,6770.43,2523.09,5046.18,1724.25,25.47,STC Pay,Store,Home & Living,2612,3761.35,C03431,P0474,S014
T002613,2025-09-11,C04450,P0035,S020,2,1153.06,230.61,2306.12,2075.51,975.92,1951.84,123.67,5.96,Card,Store,Sports,2613,1153.06,C04450,P0035,S020
T002614,2024-10-12,C03199,P0307,S004,2,106.17,0.0,212.34,212.34,73.23,146.46,65.88,31.03,STC Pay,Store,Sports,2614,106.17,C03199,P0307,S004
T002615,2024-08-27,C04780,P0094,S016,6,1101.18,0.0,6607.08,6607.08,906.95,5441.7,1165.38,17.64,STC Pay,Store,Sports,2615,1101.18,C04780,P0094,S016
T002616,2025-09-05,C04398,P0331,S006,1,2256.94,0.0,2256.94,2256.94,1398.62,1398.62,858.32,38.03,Apple Pay,E-commerce,Home & Living,2616,2256.94,C04398,P0331,S006
T002617,2024-08-07,C00554,P0170,S020,3,481.65,144.5,1444.95,1300.45,433.7,1301.1,-0.65,-0.05,Mada,Store,Electronics,2617,481.65,C00554,P0170,S020
T002618,2024-01-07,C03878,P0379,S006,2,2175.2,217.52,4350.4,4132.88,1751.18,3502.36,630.52,15.26,Mada,Store,Sports,2618,2175.2,C03878,P0379,S006
T002619,2024-08-03,C03556,P0304,S019,5,939.19,704.39,4695.95,3991.56,617.07,3085.35,906.21,22.7,Card,Store,Sports,2619,939.19,C03556,P0304,S019
T002621,2025-08-08,C01804,P0485,S018,1,3377.44,0.0,3377.44,3377.44,2478.89,2478.89,898.55,26.6,Cash,Store,Home Appliances,2621,3377.44,C01804,P0485,S018
T002622,2024-10-19,C01108,P0420,S011,3,735.75,0.0,2207.25,2207.25,541.02,1623.06,584.19,26.47,Card,Store,Sports,2622,735.75,C01108,P0420,S011
T002623,2025-06-22,C02850,P0133,S007,1,516.58,25.83,516.58,490.75,426.39,426.39,64.36,13.11,Cash,Store,Beauty,2623,516.58,C02850,P0133,S007
T002624,2025-04-28,C03145,P0320,S015,1,614.91,0.0,614.91,614.91,519.1,519.1,95.81,15.58,Apple Pay,Store,Sports,2624,614.91,C03145,P0320,S015
T002625,2024-02-12,C02004,P0047,S013,3,2992.62,0.0,8977.86,8977.86,2081.85,6245.55,2732.31,30.43,Mada,Store,Sports,2625,2992.62,C02004,P0047,S013
T002626,2024-11-02,C02963,P0193,S010,3,2156.0,1293.6,6468.0,5174.4,1787.03,5361.09,-186.69,-3.61,Apple Pay,E-commerce,Electronics,2626,2156.0,C02963,P0193,S010
T002627,2024-04-02,C00954,P0118,S018,6,1462.49,1316.24,8774.94,7458.7,942.39,5654.34,1804.36,24.19,Card,E-commerce,Home & Living,2627,1462.49,C00954,P0118,S018
T002628,2025-08-05,C03860,P0400,S012,2,2648.22,0.0,5296.44,5296.44,1786.58,3573.16,1723.28,32.54,Mada,Store,Home & Living,2628,2648.22,C03860,P0400,S012
T002629,2024-09-25,C01446,P0044,S004,4,2217.6,0.0,8870.4,8870.4,1933.25,7733.0,1137.4,12.82,Card,Store,Home & Living,2629,2217.6,C01446,P0044,S004
T002630,2025-09-12,C04972,P0176,S005,1,3718.46,0.0,3718.46,3718.46,2447.43,2447.43,1271.03,34.18,Card,E-commerce,Electronics,2630,3718.46,C04972,P0176,S005
T002631,2025-11-23,C03339,P0393,S012,2,546.38,109.28,1092.76,983.48,442.49,884.98,98.5,10.02,Mada,Store,Sports,2631,546.38,C03339,P0393,S012
T002632,2024-08-02,C04583,P0104,S010,2,1783.37,356.67,3566.74,3210.07,1124.51,2249.02,961.05,29.94,Apple Pay,E-commerce,Home Appliances,2632,1783.37,C04583,P0104,S010
T002633,2024-04-23,C02491,P0149,S013,2,2602.86,0.0,5205.72,5205.72,2247.46,4494.92,710.8,13.65,Mada,E-commerce,Sports,2633,2602.86,C02491,P0149,S013
T002634,2024-07-03,C01383,P0477,S019,2,1660.21,332.04,3320.42,2988.38,1168.42,2336.84,651.54,21.8,Mada,Store,Home Appliances,2634,1660.21,C01383,P0477,S019
T002635,2024-05-04,C04275,P0122,S015,1,2333.89,0.0,2333.89,2333.89,1790.51,1790.51,543.38,23.28,STC Pay,Store,Grocery,2635,2333.89,C04275,P0122,S015
T002636,2024-04-14,C02891,P0208,S008,5,325.26,0.0,1626.3,1626.3,215.81,1079.05,547.25,33.65,Mada,Store,Grocery,2636,325.26,C02891,P0208,S008
T002637,2024-08-24,C02077,P0484,S014,4,3115.24,0.0,12460.96,12460.96,2092.34,8369.36,4091.6,32.84,Mada,Store,Grocery,2637,3115.24,C02077,P0484,S014
T002638,2025-10-14,C03673,P0177,S001,4,2524.35,1514.61,10097.4,8582.79,1773.15,7092.6,1490.19,17.36,Cash,E-commerce,Electronics,2638,2524.35,C03673,P0177,S001
T002639,2024-06-06,C04821,P0350,S010,3,2126.58,0.0,6379.74,6379.74,1367.55,4102.65,2277.09,35.69,Card,Store,Electronics,2639,2126.58,C04821,P0350,S010
T002640,2025-04-18,C04532,UNKNOWN,S001,2,719.8,0.0,1439.6,1439.6,591.51,1183.02,256.58,17.82,Cash,Store,,2640,719.8,C04532,P9322,S001
T002641,2025-05-19,C00619,P0360,S013,5,2721.21,680.3,13606.05,12925.75,1809.82,9049.1,3876.65,29.99,Cash,Store,Sports,2641,2721.21,C00619,P0360,S013
T002642,2024-09-30,C01719,P0137,S018,1,3662.41,366.24,3662.41,3296.17,2781.23,2781.23,514.94,15.62,Card,Store,Home Appliances,2642,3662.41,C01719,P0137,S018
T002643,2024-04-26,C00100,P0285,S014,2,4027.68,402.77,8055.36,7652.59,2647.28,5294.56,2358.03,30.81,Card,Store,Home Appliances,2643,4027.68,C00100,P0285,S014
T002644,2025-07-27,C02075,P0237,S018,3,1885.26,565.58,5655.78,5090.2,1461.59,4384.77,705.43,13.86,Card,E-commerce,Home & Living,2644,1885.26,C02075,P0237,S018
T002645,2025-06-19,C00730,P0298,S017,4,1698.67,1019.2,6794.68,5775.48,1348.79,5395.16,380.32,6.59,Cash,E-commerce,Beauty,2645,1698.67,C00730,P0298,S017
T002646,2024-02-29,C00768,P0389,S019,5,2755.53,0.0,13777.65,13777.65,2304.64,11523.2,2254.45,16.36,Mada,Store,Fashion,2646,2755.53,C00768,P0389,S019
T002647,2025-02-04,C04187,P0208,S007,1,325.94,16.3,325.94,309.64,215.81,215.81,93.83,30.3,Mada,Store,Grocery,2647,325.94,C04187,P0208,S007
T002648,2024-06-28,C01456,P0485,S004,3,3577.16,536.57,10731.48,10194.91,2478.89,7436.67,2758.24,27.06,Card,Store,Home Appliances,2648,3577.16,C01456,P0485,S004
T002649,2024-08-19,UNKNOWN,P0008,S005,2,736.55,0.0,1473.1,1473.1,604.03,1208.06,265.04,17.99,Card,Store,Sports,2649,736.55,,P0008,S005
T002650,2025-04-20,C00948,P0439,S005,4,1039.63,415.85,4158.52,3742.67,745.56,2982.24,760.43,20.32,Mada,Store,Electronics,2650,1039.63,C00948,P0439,S005
T002651,2025-10-16,C02399,P0048,S005,4,96.31,19.26,385.24,365.98,73.86,295.44,70.54,19.27,Cash,Store,Fashion,2651,96.31,C02399,P0048,S005
T002652,2024-09-01,C04488,P0058,S003,3,3211.68,963.5,9635.04,8671.54,2791.45,8374.35,297.19,3.43,Cash,Store,Fashion,2652,3211.68,C04488,P0058,S003
T002653,2025-08-15,C00942,P0491,S013,1,1467.29,0.0,1467.29,1467.29,1099.46,1099.46,367.83,25.07,Apple Pay,Store,Home Appliances,2653,1467.29,C00942,P0491,S013
T002654,2025-09-29,C01695,P0402,S010,4,2432.05,0.0,9728.2,9728.2,1682.19,6728.76,2999.44,30.83,Card,Store,Beauty,2654,2432.05,C01695,P0402,S010
T002655,2025-10-10,C04645,P0403,S017,2,2655.53,531.11,5311.06,4779.95,1695.64,3391.28,1388.67,29.05,Cash,Store,Home & Living,2655,2655.53,C04645,P0403,S017
T002656,2025-07-21,C04302,P0114,S016,3,3094.78,1856.87,9284.34,7427.47,2705.45,8116.35,-688.88,-9.27,Card,E-commerce,Home & Living,2656,3094.78,C04302,P0114,S016
T002657,2024-07-31,C01673,P0232,S020,4,1747.54,349.51,6990.16,6640.65,1225.06,4900.24,1740.41,26.21,Card,Store,Fashion,2657,1747.54,C01673,P0232,S020
T002658,2025-08-28,C04737,P0094,S006,2,1131.4,0.0,2262.8,2262.8,906.95,1813.9,448.9,19.84,Mada,Store,Sports,2658,1131.4,C04737,P0094,S006
T002659,2025-04-03,C00069,P0498,S017,2,2293.8,0.0,4587.6,4587.6,1838.47,3676.94,910.66,19.85,Mada,Store,Fashion,2659,2293.8,C00069,P0498,S017
T002660,2024-05-07,C03957,P0035,S017,3,1231.57,369.47,3694.71,3325.24,975.92,2927.76,397.48,11.95,STC Pay,E-commerce,Sports,2660,1231.57,C03957,P0035,S017
T002661,2024-08-04,C03723,P0272,S012,3,2462.93,0.0,7388.79,7388.79,1483.74,4451.22,2937.57,39.76,STC Pay,Store,Fashion,2661,2462.93,C03723,P0272,S012
T002662,2025-12-11,C01763,P0204,S008,2,85.94,0.0,171.88,171.88,59.02,118.04,53.84,31.32,Mada,Store,Beauty,2662,85.94,C01763,P0204,S008
T002664,2025-07-20,C00719,P0293,S018,1,2416.84,0.0,2416.84,2416.84,2130.35,2130.35,286.49,11.85,STC Pay,Store,Electronics,2664,2416.84,C00719,P0293,S018
T002665,2024-02-29,C01945,P0034,S015,1,2669.99,267.0,2669.99,2402.99,1907.92,1907.92,495.07,20.6,Apple Pay,Store,Home Appliances,2665,2669.99,C01945,P0034,S015
T002666,2025-11-05,C01507,P0145,S004,2,395.35,79.07,790.7,711.63,295.03,590.06,121.57,17.08,Card,Store,Beauty,2666,395.35,C01507,P0145,S004
T002667,2025-12-14,C03760,P0152,S007,2,1320.41,132.04,2640.82,2508.78,1144.31,2288.62,220.16,8.78,Apple Pay,E-commerce,Grocery,2667,1320.41,C03760,P0152,S007
T002668,2024-05-08,C01697,P0496,S015,6,399.27,119.78,2395.62,2275.84,260.19,1561.14,714.7,31.4,Mada,Store,Electronics,2668,399.27,C01697,P0496,S015
T002669,2025-07-10,C04882,P0034,S005,5,2713.71,678.43,13568.55,12890.12,1907.92,9539.6,3350.52,25.99,Cash,E-commerce,Home Appliances,2669,2713.71,C04882,P0034,S005
T002670,2024-07-15,C02253,P0225,S007,5,2891.01,0.0,14455.05,14455.05,2102.56,10512.8,3942.25,27.27,Mada,Store,Grocery,2670,2891.01,C02253,P0225,S007
T002671,2025-05-06,C04108,P0310,S012,2,1712.34,171.23,3424.68,3253.45,1484.95,2969.9,283.55,8.72,Mada,Store,Fashion,2671,1712.34,C04108,P0310,S012
T002672,2025-11-08,C01907,P0006,S006,6,1958.72,1175.23,11752.32,10577.09,1711.75,10270.5,306.59,2.9,Card,Store,Home Appliances,2672,1958.72,C01907,P0006,S006
T002673,2025-05-18,C01168,P0226,S007,5,4067.35,0.0,20336.75,20336.75,2508.09,12540.45,7796.3,38.34,Mada,E-commerce,Fashion,2673,4067.35,C01168,P0226,S007
T002674,2024-09-03,C01297,P0155,S015,3,2483.58,745.07,7450.74,6705.67,1760.91,5282.73,1422.94,21.22,Card,E-commerce,Beauty,2674,2483.58,C01297,P0155,S015
T002675,2024-09-16,C00071,P0168,S020,4,1528.99,0.0,6115.96,6115.96,1120.31,4481.24,1634.72,26.73,Apple Pay,Store,Beauty,2675,1528.99,C00071,P0168,S020
T002676,2024-12-12,C01742,P0084,S013,3,3789.95,568.49,11369.85,10801.36,2825.57,8476.71,2324.65,21.52,Card,E-commerce,Electronics,2676,3789.95,C01742,P0084,S013
T002677,2024-07-15,C01940,P0242,S016,3,2611.39,0.0,7834.17,7834.17,2090.2,6270.6,1563.57,19.96,Mada,Store,Grocery,2677,2611.39,C01940,P0242,S016
T002678,2024-04-16,C03854,P0177,S003,2,2509.3,0.0,5018.6,5018.6,1773.15,3546.3,1472.3,29.34,Apple Pay,Store,Electronics,2678,2509.3,C03854,P0177,S003
T002679,2025-09-04,C02691,P0327,S005,2,1261.17,252.23,2522.34,2270.11,1023.95,2047.9,222.21,9.79,Card,Store,Grocery,2679,1261.17,C02691,P0327,S005
T002680,2024-06-08,C02914,P0128,S013,6,2373.48,712.04,14240.88,13528.84,1826.4,10958.4,2570.44,19.0,Mada,E-commerce,Electronics,2680,2373.48,C02914,P0128,S013
T002681,2025-02-25,C03334,P0368,S013,4,1650.62,0.0,6602.48,6602.48,1177.9,4711.6,1890.88,28.64,Card,E-commerce,Home Appliances,2681,1650.62,C03334,P0368,S013
T002682,2025-08-29,C03367,P0205,S018,2,619.24,0.0,1238.48,1238.48,463.01,926.02,312.46,25.23,STC Pay,Store,Home Appliances,2682,619.24,C03367,P0205,S018
T002683,2024-07-25,C04694,P0047,S002,4,2961.46,0.0,11845.84,11845.84,2081.85,8327.4,3518.44,29.7,Card,E-commerce,Sports,2683,2961.46,C04694,P0047,S002
T002684,2024-11-08,C04112,P0462,S011,4,2325.59,465.12,9302.36,8837.24,1641.17,6564.68,2272.56,25.72,Cash,Store,Home Appliances,2684,2325.59,C04112,P0462,S011
T002685,2025-03-07,C04117,P0283,S001,2,628.75,125.75,1257.5,1131.75,497.99,995.98,135.77,12.0,Mada,E-commerce,Electronics,2685,628.75,C04117,P0283,S001
T002686,2024-08-22,C03018,P0318,S011,4,323.42,129.37,1293.68,1164.31,254.16,1016.64,147.67,12.68,Card,Store,Beauty,2686,323.42,C03018,P0318,S011
