transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel
T030590,2024-02-04,C03176,P0215,S013,5,3421.23,1710.62,17106.15,15395.53,2168.02,10840.1,4555.43,29.59,Card,Store
T030591,2025-11-09,C02047,P0057,S017,3,1175.01,352.5,3525.03,3172.53,964.43,2893.29,279.24,8.8,Cash,E-commerce
T030592,2024-08-31,C03755,P0426,S008,2,2439.23,487.85,4878.46,4390.61,1866.1,3732.2,658.41,15.0,Cash,E-commerce
T030593,2025-08-07,C04708,P0291,S014,3,1503.76,225.56,4511.28,4285.72,1188.61,3565.83,719.89,16.8,STC Pay,Store
T030594,2025-10-06,C04941,P0060,S006,4,3205.41,1282.16,12821.64,11539.48,2549.04,10196.16,1343.32,11.64,Cash,E-commerce
T030595,2024-03-13,C04689,P0286,S008,3,531.59,159.48,1594.77,1435.29,404.03,1212.09,223.2,15.55,STC Pay,Store
T030596,2025-09-18,C02672,P0436,S020,3,3984.55,2390.73,11953.65,9562.92,2408.58,7225.74,2337.18,24.44,Cash,E-commerce
T030597,2024-09-23,C03417,P0272,S013,2,2292.24,916.9,4584.48,3667.58,1483.74,2967.48,700.1,19.09,Cash,Store
T030598,2024-11-29,C02281,P0093,S006,7,3808.87,0.0,26662.09,26662.09,2709.61,18967.27,7694.82,28.86,Card,Store
T030599,2025-09-13,C02146,P0009,S012,3,3238.75,0.0,9716.25,9716.25,2247.01,6741.03,2975.22,30.62,Apple Pay,E-commerce
T030600,2024-06-16,C02223,P0109,S012,5,966.64,0.0,4833.2,4833.2,727.77,3638.85,1194.35,24.71,Mada,E-commerce
T030601,2025-12-28,C02219,P0374,S012,2,3574.62,0.0,7149.24,7149.24,2442.7,4885.4,2263.84,31.67,STC Pay,E-commerce
T030602,2024-12-05,C02510,P0455,S007,3,4049.75,607.46,12149.25,11541.79,2880.28,8640.84,2900.95,25.13,Mada,Store
T030603,2024-04-06,C03210,P0058,S004,3,3355.49,0.0,10066.47,10066.47,2791.45,8374.35,1692.12,16.81,Cash,Store
T030604,2025-08-14,C04221,P0300,S012,2,382.53,38.25,765.06,726.81,265.5,531.0,195.81,26.94,Cash,Store
T030605,2025-12-29,C01047,P0023,S015,4,3482.49,2089.49,13929.96,11840.47,2690.35,10761.4,1079.07,9.11,Cash,Store
T030606,2025-11-28,C04342,P0346,S018,2,186.68,74.67,373.36,298.69,129.28,258.56,40.13,13.44,Apple Pay,Store
T030607,2024-03-04,C03874,P0040,S010,3,3082.78,1387.25,9248.34,7861.09,1986.75,5960.25,1900.84,24.18,Cash,E-commerce
T030608,2025-08-01,C04315,P0048,S013,3,102.96,30.89,308.88,277.99,73.86,221.58,56.41,20.29,Card,Store
T030609,2024-04-05,C02812,P0297,S006,8,1727.52,2073.02,13820.16,11747.14,1128.06,9024.48,2722.66,23.18,Mada,Store
T030610,2025-06-29,C00816,P0419,S006,3,2293.56,344.03,6880.68,6536.65,1826.99,5480.97,1055.68,16.15,STC Pay,E-commerce
T030611,2025-01-03,C03246,P0092,S012,1,2997.98,0.0,2997.98,2997.98,2045.94,2045.94,952.04,31.76,Apple Pay,Store
T030612,2024-12-10,C02992,P0407,S019,4,2529.75,0.0,10119.0,10119.0,1629.07,6516.28,3602.72,35.6,Mada,Store
T030613,2025-03-17,C02443,P0049,S018,4,2940.36,0.0,11761.44,11761.44,1955.91,7823.64,3937.8,33.48,Cash,E-commerce
T030614,2025-03-26,C03739,P0277,S015,4,1031.1,0.0,4124.4,4124.4,858.55,3434.2,690.2,16.73,Cash,Store
T030615,2024-08-21,C01205,P0111,S004,5,4410.54,0.0,22052.7,22052.7,2775.44,13877.2,8175.5,37.07,Mada,Store
T030616,2025-11-05,C00269,P0163,S003,2,3203.13,0.0,6406.26,6406.26,2012.56,4025.12,2381.14,37.17,Cash,Store
T030617,2024-06-05,C04948,P0044,S007,6,2328.18,2095.36,13969.08,11873.72,1933.25,11599.5,274.22,2.31,Apple Pay,Store
T030618,2024-01-28,C04763,P0046,S005,2,3586.53,358.65,7173.06,6814.41,2921.52,5843.04,971.37,14.25,Card,Store
T030619,2025-04-16,C03209,P0384,S009,4,2961.98,1184.79,11847.92,10663.13,1906.79,7627.16,3035.97,28.47,Card,Store
T030620,2025-08-03,C04038,P0186,S016,5,2916.3,1458.15,14581.5,13123.35,2467.35,12336.75,786.6,5.99,Card,E-commerce
T030621,2025-04-02,C04691,P0049,S014,4,3089.73,0.0,12358.92,12358.92,1955.91,7823.64,4535.28,36.7,Mada,Store
T030622,2024-12-03,C04378,P0068,S013,3,4102.49,1230.75,12307.47,11076.72,2896.45,8689.35,2387.37,21.55,Mada,Store
T030623,2025-02-25,C03565,P0494,S004,3,948.68,142.3,2846.04,2703.74,692.11,2076.33,627.41,23.21,STC Pay,Store
T030624,2025-01-09,C01445,P0129,S010,5,201.75,0.0,1008.75,1008.75,159.75,798.75,210.0,20.82,Apple Pay,Store
T030625,2025-10-10,C04045,P0102,S003,4,2444.08,488.82,9776.32,9287.5,2108.89,8435.56,851.94,9.17,STC Pay,Store
T030626,2025-09-15,C00096,P0231,S020,4,2625.56,1050.22,10502.24,9452.02,1906.63,7626.52,1825.5,19.31,Card,E-commerce
T030627,2024-10-25,C04799,P0412,S003,2,1375.72,550.29,2751.44,2201.15,853.52,1707.04,494.11,22.45,Mada,Store
T030628,2024-01-25,C03327,P0491,S015,2,1476.93,295.39,2953.86,2658.47,1099.46,2198.92,459.55,17.29,Cash,Store
T030629,2025-08-28,C00557,P0101,S020,4,3203.75,0.0,12815.0,12815.0,2289.3,9157.2,3657.8,28.54,Cash,Store
T030630,2024-03-06,C01811,P0056,S009,5,4498.41,1124.6,22492.05,21367.45,2891.59,14457.95,6909.5,32.34,Card,Store
T030631,2025-06-12,C01170,P0370,S014,1,2998.84,149.94,2998.84,2848.9,1934.88,1934.88,914.02,32.08,Card,Store
T030632,2025-09-12,C03047,P0429,S008,1,854.75,42.74,854.75,812.01,702.11,702.11,109.9,13.53,Mada,Store
T030633,2025-01-25,C03440,P0337,S007,2,3231.83,969.55,6463.66,5494.11,2332.48,4664.96,829.15,15.09,Cash,Store
T030634,2024-10-04,C01001,P0055,S016,4,1360.12,816.07,5440.48,4624.41,1123.07,4492.28,132.13,2.86,Card,E-commerce
T030635,2024-01-10,C01091,P0429,S018,5,846.74,211.68,4233.7,4022.02,702.11,3510.55,511.47,12.72,Mada,Store
T030636,2024-12-11,C03755,P0340,S004,3,1576.47,472.94,4729.41,4256.47,1090.52,3271.56,984.91,23.14,Cash,Store
T030637,2024-05-20,C02872,P0119,S010,2,3750.51,0.0,7501.02,7501.02,2822.78,5645.56,1855.46,24.74,Mada,Store
T030638,2024-01-28,C02555,P0398,S016,2,1432.46,0.0,2864.92,2864.92,1043.81,2087.62,777.3,27.13,Apple Pay,Store
T030639,2024-04-09,C03525,P0046,S009,6,3761.09,1128.33,22566.54,21438.21,2921.52,17529.12,3909.09,18.23,Mada,E-commerce
T030640,2024-07-05,C01275,P0125,S017,3,2290.83,687.25,6872.49,6185.24,1612.35,4837.05,1348.19,21.8,Apple Pay,Store
T030641,2025-01-27,C04089,P0083,S006,2,1698.89,339.78,3397.78,3058.0,1176.75,2353.5,704.5,23.04,Mada,Store
T030642,2025-12-20,C01604,P0479,S015,3,635.25,0.0,1905.75,1905.75,551.55,1654.65,251.1,13.18,Card,Store
T030643,2024-11-06,C01820,P0042,S005,3,3421.63,1539.73,10264.89,8725.16,2650.26,7950.78,774.38,8.88,Apple Pay,E-commerce
T030644,2024-09-17,C01704,P0055,S007,4,1297.08,778.25,5188.32,4410.07,1123.07,4492.28,-82.21,-1.86,STC Pay,E-commerce
T030645,2024-03-09,C00485,P0176,S020,4,3443.71,688.74,13774.84,13086.1,2447.43,9789.72,3296.38,25.19,STC Pay,Store
T030646,2024-02-07,C02856,P0160,S001,2,3028.32,0.0,6056.64,6056.64,2530.1,5060.2,996.44,16.45,Cash,Store
T030647,2024-03-06,C00711,P0479,S015,5,628.62,0.0,3143.1,3143.1,551.55,2757.75,385.35,12.26,Card,E-commerce
T030648,2025-04-19,C00106,P0472,S012,3,3231.57,484.74,9694.71,9209.97,2232.2,6696.6,2513.37,27.29,STC Pay,Store
T030649,2025-05-08,C01310,P0469,S005,2,645.88,0.0,1291.76,1291.76,497.01,994.02,297.74,23.05,Card,Store
T030650,2025-04-11,C00002,P0296,S015,1,2414.53,0.0,2414.53,2414.53,1791.3,1791.3,623.23,25.81,Cash,Store
T030651,2024-03-04,C04481,P0388,S020,3,3417.46,0.0,10252.38,10252.38,2471.39,7414.17,2838.21,27.68,Card,Store
T030652,2025-10-26,C00761,P0220,S019,2,1529.54,152.95,3059.08,2906.13,1020.88,2041.76,864.37,29.74,Cash,Store
T030653,2024-06-28,C02741,P0438,S011,4,419.12,83.82,1676.48,1592.66,312.29,1249.16,343.5,21.57,Cash,E-commerce
T030654,2025-11-08,C03509,P0277,S020,3,1067.78,160.17,3203.34,3043.17,858.55,2575.65,467.52,15.36,Mada,Store
T030655,2024-04-08,C02788,P0134,S018,1,2633.99,0.0,2633.99,2633.99,1917.2,1917.2,716.79,27.21,Card,Store
T030656,2025-06-20,C02473,P0011,S014,2,684.61,68.46,1369.22,1300.76,612.17,1224.34,76.42,5.88,STC Pay,Store
T030657,2024-10-30,C04547,P0195,S020,4,1351.86,0.0,5407.44,5407.44,1135.82,4543.28,864.16,15.98,Card,Store
T030658,2024-03-13,C00587,P0164,S006,4,1220.75,0.0,4883.0,4883.0,854.34,3417.36,1465.64,30.02,Card,Store
T030659,2025-06-30,C00822,P0332,S002,2,3310.2,662.04,6620.4,5958.36,2211.34,4422.68,1535.68,25.77,STC Pay,Store
T030660,2024-05-22,C04981,P0423,S016,2,4249.1,849.82,8498.2,7648.38,2810.62,5621.24,2027.14,26.5,Card,E-commerce
T030661,2024-08-01,C03207,P0206,S017,4,2100.25,0.0,8401.0,8401.0,1794.25,7177.0,1224.0,14.57,Cash,Store
T030662,2025-12-17,C01466,P0373,S013,3,2363.59,709.08,7090.77,6381.69,1748.91,5246.73,1134.96,17.78,Mada,E-commerce
T030663,2024-10-31,C03332,P0409,S006,7,1830.04,640.51,12810.28,12169.77,1530.38,10712.66,1457.11,11.97,Card,E-commerce
T030664,2025-02-17,C00757,P0052,S008,2,2696.06,808.82,5392.12,4583.3,1942.41,3884.82,698.48,15.24,Mada,Store
T030665,2025-12-29,C02574,P0054,S019,1,833.65,0.0,833.65,833.65,547.79,547.79,285.86,34.29,Cash,Store
T030666,2024-12-10,C00498,P0357,S008,4,811.17,162.23,3244.68,3082.45,547.91,2191.64,890.81,28.9,Mada,E-commerce
T030667,2025-08-20,C04113,P0450,S005,1,4207.96,420.8,4207.96,3787.16,2828.1,2828.1,959.06,25.32,Card,Store
T030668,2025-05-08,C00657,P0424,S012,3,2329.64,0.0,6988.92,6988.92,1815.61,5446.83,1542.09,22.06,Card,E-commerce
T030669,2025-11-11,C02539,P0345,S010,2,2888.23,0.0,5776.46,5776.46,1771.9,3543.8,2232.66,38.65,Apple Pay,E-commerce
T030670,2024-05-04,C04937,P0142,S017,3,178.72,53.62,536.16,482.54,141.79,425.37,57.17,11.85,Card,Store
T030671,2025-02-11,C00951,P0491,S001,3,1404.9,632.2,4214.7,3582.5,1099.46,3298.38,284.12,7.93,Cash,E-commerce
T030672,2024-08-23,C01913,P0277,S018,2,1113.92,111.39,2227.84,2116.45,858.55,1717.1,399.35,18.87,Card,Store
T030673,2025-10-18,C02370,P0230,S016,1,1005.76,150.86,1005.76,854.9,805.78,805.78,49.12,5.75,Cash,E-commerce
T030674,2025-09-08,C04734,P0046,S019,4,3868.52,2321.11,15474.08,13152.97,2921.52,11686.08,1466.89,11.15,Card,Store
T030675,2024-12-09,C03541,P0149,S012,2,2571.51,514.3,5143.02,4628.72,2247.46,4494.92,133.8,2.89,Apple Pay,Store
T030676,2025-10-07,C03087,P0021,S001,3,4099.57,614.94,12298.71,11683.77,2790.5,8371.5,3312.27,28.35,Cash,Store
T030677,2025-06-04,C04483,P0423,S003,3,4311.4,0.0,12934.2,12934.2,2810.62,8431.86,4502.34,34.81,Apple Pay,Store
T030678,2025-06-10,C03609,P0056,S017,3,4430.94,0.0,13292.82,13292.82,2891.59,8674.77,4618.05,34.74,Card,Store
T030679,2024-03-04,C03896,P0432,S008,1,3697.86,0.0,3697.86,3697.86,2486.06,2486.06,1211.8,32.77,Card,E-commerce
T030680,2025-11-20,C01631,P0320,S006,1,608.5,0.0,608.5,608.5,519.1,519.1,89.4,14.69,Mada,Store
T030681,2025-05-16,C03635,P0052,S005,4,2919.27,0.0,11677.08,11677.08,1942.41,7769.64,3907.44,33.46,Card,Store
T030682,2025-09-27,C03010,P0092,S007,3,3024.45,0.0,9073.35,9073.35,2045.94,6137.82,2935.53,32.35,Cash,Store
T030683,2024-01-11,C02141,P0329,S020,4,1388.12,0.0,5552.48,5552.48,1010.3,4041.2,1511.28,27.22,Mada,Store
T030684,2025-08-29,C04986,P0197,S016,5,620.7,155.18,3103.5,2948.32,513.25,2566.25,382.07,12.96,STC Pay,Store
T030685,2025-09-23,C02698,P0424,S007,2,2414.08,482.82,4828.16,4345.34,1815.61,3631.22,714.12,16.43,Mada,Store
T030686,2025-03-05,C01623,P0026,S004,4,489.41,97.88,1957.64,1859.76,377.2,1508.8,350.96,18.87,Apple Pay,Store
T030687,2024-10-27,C01213,P0074,S011,6,4250.75,1275.23,25504.5,24229.27,2865.5,17193.0,7036.27,29.04,STC Pay,Store
T030688,2024-09-02,C03997,P0471,S005,2,1822.48,364.5,3644.96,3280.46,1216.45,2432.9,847.56,25.84,Mada,E-commerce
T030689,2025-08-11,C03668,P0400,S008,5,2703.57,0.0,13517.85,13517.85,1786.58,8932.9,4584.95,33.92,STC Pay,E-commerce
T030690,2024-04-03,C02895,P0283,S020,3,636.95,0.0,1910.85,1910.85,497.99,1493.97,416.88,21.82,Apple Pay,Store
T030691,2024-11-10,C03907,P0013,S005,4,3158.93,631.79,12635.72,12003.93,1960.21,7840.84,4163.09,34.68,Card,Store
T030692,2024-06-01,C03545,P0482,S008,1,2511.12,251.11,2511.12,2260.01,2114.77,2114.77,145.24,6.43,Card,Store
T030693,2024-08-27,C03774,P0195,S004,3,1336.34,0.0,4009.02,4009.02,1135.82,3407.46,601.56,15.01,Mada,Store
T030694,2024-05-19,C02472,P0457,S015,1,2717.52,0.0,2717.52,2717.52,1755.62,1755.62,961.9,35.4,Card,Store
T030695,2025-08-19,C02642,P0261,S013,2,850.9,0.0,1701.8,1701.8,731.56,1463.12,238.68,14.03,Mada,Store
T030696,2024-08-03,C01394,P0301,S001,2,4186.27,1255.88,8372.54,7116.66,2606.8,5213.6,1903.06,26.74,Mada,Store
T030697,2025-01-04,C04678,P0424,S019,1,2397.47,0.0,2397.47,2397.47,1815.61,1815.61,581.86,24.27,Card,E-commerce
T030698,2024-10-19,C00904,P0200,S003,2,481.35,0.0,962.7,962.7,360.52,721.04,241.66,25.1,Apple Pay,Store
T030699,2024-08-28,C02707,P0220,S001,2,1499.37,449.81,2998.74,2548.93,1020.88,2041.76,507.17,19.9,Apple Pay,Store
T030700,2025-06-18,C03558,P0167,S009,4,640.63,0.0,2562.52,2562.52,480.0,1920.0,642.52,25.07,Apple Pay,Store
T030701,2024-11-16,C00973,P0001,S016,5,3839.62,0.0,19198.1,19198.1,2582.62,12913.1,6285.0,32.74,Card,E-commerce
T030702,2024-02-14,C00409,P0397,S014,3,3374.07,0.0,10122.21,10122.21,2684.69,8054.07,2068.14,20.43,Card,Store
T030703,2025-08-08,C00624,P0305,S013,4,2047.68,0.0,8190.72,8190.72,1425.17,5700.68,2490.04,30.4,Mada,Store
T030704,2025-09-05,C01487,P0138,S018,3,3871.84,2323.1,11615.52,9292.42,2940.5,8821.5,470.92,5.07,Cash,Store
T030705,2024-10-10,C03331,P0494,S017,2,896.21,89.62,1792.42,1702.8,692.11,1384.22,318.58,18.71,Card,E-commerce
T030706,2025-08-06,C04338,P0234,S007,4,1007.15,201.43,4028.6,3827.17,751.14,3004.56,822.61,21.49,Cash,Store
T030707,2025-07-06,C01525,P0295,S006,6,4698.97,0.0,28193.82,28193.82,2921.0,17526.0,10667.82,37.84,Card,Store
T030708,2024-07-30,C03703,P0216,S009,3,3406.25,2043.75,10218.75,8175.0,2494.06,7482.18,692.82,8.47,Card,Store
T030709,2025-11-02,C03331,P0360,S005,5,2757.56,0.0,13787.8,13787.8,1809.82,9049.1,4738.7,34.37,STC Pay,E-commerce
T030710,2024-03-27,C00767,P0495,S001,4,2172.21,1303.33,8688.84,7385.51,1316.84,5267.36,2118.15,28.68,Mada,Store
T030711,2024-01-07,C03642,P0314,S013,4,1744.89,348.98,6979.56,6630.58,1451.91,5807.64,822.94,12.41,Card,Store
T030712,2025-04-03,C00484,P0051,S003,1,1868.28,373.66,1868.28,1494.62,1191.43,1191.43,303.19,20.29,STC Pay,Store
T030713,2024-07-01,C03585,P0206,S014,4,2076.42,0.0,8305.68,8305.68,1794.25,7177.0,1128.68,13.59,Card,Store
T030714,2024-11-23,C03083,P0019,S007,2,2380.21,0.0,4760.42,4760.42,1535.54,3071.08,1689.34,35.49,Mada,E-commerce
T030715,2024-10-25,C04946,P0151,S015,5,3427.01,0.0,17135.05,17135.05,2604.3,13021.5,4113.55,24.01,Card,Store
T030716,2025-02-01,C03074,P0050,S010,2,394.41,0.0,788.82,788.82,299.15,598.3,190.52,24.15,Card,Store
T030717,2024-01-14,C01607,P0204,S019,2,88.98,8.9,177.96,169.06,59.02,118.04,51.02,30.18,Cash,E-commerce
T030718,2024-04-09,C00985,P0138,S014,4,4062.3,812.46,16249.2,15436.74,2940.5,11762.0,3674.74,23.81,Card,E-commerce
T030719,2024-06-17,C01408,P0158,S010,4,3347.06,0.0,13388.24,13388.24,2802.4,11209.6,2178.64,16.27,Card,Store
T030720,2024-08-19,C04785,P0172,S006,3,2872.47,0.0,8617.41,8617.41,2243.0,6729.0,1888.41,21.91,Mada,E-commerce
T030721,2024-04-20,C03394,P0122,S017,2,2343.92,0.0,4687.84,4687.84,1790.51,3581.02,1106.82,23.61,Cash,Store
T030722,2024-12-12,C04488,P0450,S002,5,4182.03,0.0,20910.15,20910.15,2828.1,14140.5,6769.65,32.37,Apple Pay,Store
T030723,2024-12-05,C03544,P0179,S012,5,1879.84,0.0,9399.2,9399.2,1327.46,6637.3,2761.9,29.38,Card,E-commerce
T030724,2025-09-05,C03289,P0066,S009,3,129.45,0.0,388.35,388.35,110.89,332.67,55.68,14.34,Mada,Store
T030725,2025-12-29,C01370,P0177,S013,4,2694.64,538.93,10778.56,10239.63,1773.15,7092.6,3147.03,30.73,Mada,Store
T030726,2024-08-27,C01302,P0250,S008,2,3390.4,1356.16,6780.8,5424.64,2390.12,4780.24,644.4,11.88,Card,E-commerce
T030727,2024-08-27,C03183,P0426,S019,3,2302.93,345.44,6908.79,6563.35,1866.1,5598.3,965.05,14.7,Cash,Store
T030728,2024-09-26,C02654,P0153,S011,4,1197.57,0.0,4790.28,4790.28,995.94,3983.76,806.52,16.84,Card,Store
T030729,2025-06-23,C00155,P0152,S016,2,1268.14,0.0,2536.28,2536.28,1144.31,2288.62,247.66,9.76,Cash,Store
T030730,2024-10-12,C04154,P0343,S007,5,1113.71,0.0,5568.55,5568.55,719.33,3596.65,1971.9,35.41,Card,Store
T030731,2024-11-30,C01401,P0475,S019,1,3227.95,645.59,3227.95,2582.36,2280.86,2280.86,301.5,11.68,Cash,Store
T030732,2025-07-19,C01155,P0252,S014,2,2264.45,226.44,4528.9,4302.46,1690.82,3381.64,920.82,21.4,Mada,E-commerce
T030733,2025-03-18,C02796,P0215,S017,2,3408.19,340.82,6816.38,6475.56,2168.02,4336.04,2139.52,33.04,Card,Store
T030734,2025-12-25,C03847,P0247,S006,2,260.25,26.02,520.5,494.48,173.76,347.52,146.96,29.72,Cash,Store
T030735,2025-05-17,C02667,P0376,S016,2,1163.95,465.58,2327.9,1862.32,745.58,1491.16,371.16,19.93,Mada,Store
T030736,2025-01-04,C04350,P0320,S001,3,597.46,179.24,1792.38,1613.14,519.1,1557.3,55.84,3.46,Mada,E-commerce
T030737,2024-04-29,C04661,P0014,S015,3,1236.71,185.51,3710.13,3524.62,1006.08,3018.24,506.38,14.37,Card,Store
T030738,2024-03-15,C04304,P0170,S018,2,503.15,150.94,1006.3,855.36,433.7,867.4,-12.04,-1.41,Apple Pay,E-commerce
T030739,2025-02-26,C04443,P0283,S005,3,638.86,191.66,1916.58,1724.92,497.99,1493.97,230.95,13.39,Card,E-commerce
T030740,2024-03-10,C03183,P0450,S010,2,4274.4,0.0,8548.8,8548.8,2828.1,5656.2,2892.6,33.84,Mada,Store
T030741,2024-09-27,C04009,P0388,S005,4,3230.57,1292.23,12922.28,11630.05,2471.39,9885.56,1744.49,15.0,Apple Pay,Store
T030742,2024-05-11,C00287,P0415,S017,5,3314.22,2485.66,16571.1,14085.44,2456.0,12280.0,1805.44,12.82,Card,Store
T030743,2024-04-07,C01839,P0220,S007,4,1563.38,0.0,6253.52,6253.52,1020.88,4083.52,2170.0,34.7,Card,Store
T030744,2024-04-11,C01996,P0234,S014,3,957.51,287.25,2872.53,2585.28,751.14,2253.42,331.86,12.84,Mada,E-commerce
T030745,2025-03-03,C01262,P0256,S014,3,1784.36,267.65,5353.08,5085.43,1264.17,3792.51,1292.92,25.42,STC Pay,Store
T030746,2024-06-15,C02654,P0341,S009,3,1265.29,189.79,3795.87,3606.08,950.2,2850.6,755.48,20.95,Cash,Store
T030747,2024-04-14,C00676,P0132,S019,2,3236.72,0.0,6473.44,6473.44,2358.31,4716.62,1756.82,27.14,Mada,Store
T030748,2025-08-20,C04983,P0472,S009,2,3425.33,0.0,6850.66,6850.66,2232.2,4464.4,2386.26,34.83,STC Pay,Store
T030749,2025-07-02,C04269,P0406,S020,2,3225.44,0.0,6450.88,6450.88,2923.01,5846.02,604.86,9.38,Apple Pay,E-commerce
T030750,2025-03-17,C02500,P0019,S013,2,2314.59,462.92,4629.18,4166.26,1535.54,3071.08,1095.18,26.29,Cash,E-commerce
T030751,2025-11-02,C01453,P0348,S020,2,464.51,46.45,929.02,882.57,353.52,707.04,175.53,19.89,Apple Pay,Store
T030752,2025-09-26,C00638,P0162,S010,2,3791.95,0.0,7583.9,7583.9,2599.21,5198.42,2385.48,31.45,Apple Pay,Store
T030753,2025-10-05,C02820,P0499,S002,1,3445.38,0.0,3445.38,3445.38,2870.71,2870.71,574.67,16.68,Card,Store
T030754,2024-09-22,C00001,P0106,S009,2,2543.98,0.0,5087.96,5087.96,2121.15,4242.3,845.66,16.62,Card,Store
T030755,2025-02-23,C03014,P0439,S006,2,1077.91,431.16,2155.82,1724.66,745.56,1491.12,233.54,13.54,Apple Pay,Store
T030756,2024-09-17,C04594,P0042,S005,3,3136.96,0.0,9410.88,9410.88,2650.26,7950.78,1460.1,15.52,Card,E-commerce
T030757,2025-03-09,C04219,P0316,S010,1,2987.23,0.0,2987.23,2987.23,2113.35,2113.35,873.88,29.25,Mada,Store
T030758,2025-02-19,C04512,P0439,S004,3,1068.68,160.3,3206.04,3045.74,745.56,2236.68,809.06,26.56,Card,E-commerce
T030759,2024-12-20,C03998,P0010,S011,1,2903.64,0.0,2903.64,2903.64,2410.55,2410.55,493.09,16.98,Card,Store
T030760,2025-04-05,C00999,P0185,S005,6,2941.86,1765.12,17651.16,15886.04,2147.91,12887.46,2998.58,18.88,Card,E-commerce
T030761,2025-12-01,C01135,P0109,S013,5,997.91,0.0,4989.55,4989.55,727.77,3638.85,1350.7,27.07,Card,Store
T030762,2025-01-19,C04404,P0158,S004,2,3195.15,0.0,6390.3,6390.3,2802.4,5604.8,785.5,12.29,Card,Store
T030763,2025-06-26,C01095,P0328,S015,3,2054.62,0.0,6163.86,6163.86,1504.62,4513.86,1650.0,26.77,Cash,Store
T030764,2024-10-01,C02303,P0059,S001,4,622.81,0.0,2491.24,2491.24,437.45,1749.8,741.44,29.76,Mada,Store
T030765,2024-11-05,C01991,P0014,S010,4,1214.75,0.0,4859.0,4859.0,1006.08,4024.32,834.68,17.18,Mada,Store
T030766,2024-05-11,C03341,P0286,S017,9,531.03,0.0,4779.27,4779.27,404.03,3636.27,1143.0,23.92,Apple Pay,Store
T030767,2025-11-18,C00495,P0165,S011,3,2732.78,0.0,8198.34,8198.34,2138.64,6415.92,1782.42,21.74,Apple Pay,Store
T030768,2024-02-18,C00479,P0090,S009,4,3521.36,0.0,14085.44,14085.44,2256.83,9027.32,5058.12,35.91,Card,Store
T030769,2025-03-19,C01857,P0275,S008,4,1714.78,0.0,6859.12,6859.12,1440.5,5762.0,1097.12,16.0,Apple Pay,Store
T030770,2024-06-20,C03335,P0196,S009,3,3670.43,0.0,11011.29,11011.29,2778.19,8334.57,2676.72,24.31,Mada,Store
T030771,2024-11-25,C00572,P0442,S004,2,2823.44,564.69,5646.88,5082.19,2430.47,4860.94,221.25,4.35,Card,E-commerce
T030772,2024-01-06,C02929,P0005,S005,4,879.21,527.53,3516.84,2989.31,563.06,2252.24,737.07,24.66,Cash,Store
T030773,2025-08-10,C04694,P0382,S005,4,2135.18,854.07,8540.72,7686.65,1710.59,6842.36,844.29,10.98,Mada,Store
T030774,2024-07-22,C04483,P0479,S017,1,668.46,33.42,668.46,635.04,551.55,551.55,83.49,13.15,Mada,Store
T030775,2025-01-03,C00455,P0473,S004,3,3246.89,974.07,9740.67,8766.6,2355.7,7067.1,1699.5,19.39,Cash,Store
T030776,2025-12-22,C04333,P0267,S020,4,1772.78,0.0,7091.12,7091.12,1216.71,4866.84,2224.28,31.37,Card,E-commerce
T030777,2025-07-01,C04763,P0180,S013,3,1601.67,240.25,4805.01,4564.76,1164.0,3492.0,1072.76,23.5,Mada,E-commerce
T030778,2024-10-07,C03652,P0246,S002,5,3210.59,802.65,16052.95,15250.3,2550.6,12753.0,2497.3,16.38,Cash,Store
T030779,2025-11-19,C00107,P0181,S018,4,2137.72,427.54,8550.88,8123.34,1637.69,6550.76,1572.58,19.36,Card,Store
T030780,2024-02-24,C02288,P0353,S009,2,4172.31,0.0,8344.62,8344.62,2919.83,5839.66,2504.96,30.02,Apple Pay,Store
T030781,2024-06-17,C01710,P0357,S004,3,761.32,0.0,2283.96,2283.96,547.91,1643.73,640.23,28.03,Card,E-commerce
T030782,2024-11-08,C02894,P0045,S017,2,2865.3,0.0,5730.6,5730.6,2013.58,4027.16,1703.44,29.73,Mada,Store
T030783,2025-04-22,C04059,P0343,S017,3,1114.54,334.36,3343.62,3009.26,719.33,2157.99,851.27,28.29,Card,Store
T030784,2025-03-03,C02791,P0034,S012,1,2680.51,268.05,2680.51,2412.46,1907.92,1907.92,504.54,20.91,Mada,E-commerce
T030785,2025-05-26,C03722,P0078,S019,4,2009.76,401.95,8039.04,7637.09,1485.02,5940.08,1697.01,22.22,Mada,E-commerce
T030786,2025-02-16,C01996,P0105,S007,2,2931.47,0.0,5862.94,5862.94,2265.07,4530.14,1332.8,22.73,Apple Pay,Store
T030787,2024-02-17,C04765,P0061,S010,3,1266.71,0.0,3800.13,3800.13,903.6,2710.8,1089.33,28.67,STC Pay,E-commerce
T030788,2025-09-07,C01940,P0376,S003,8,1138.94,455.58,9111.52,8655.94,745.58,5964.64,2691.3,31.09,Mada,E-commerce
T030789,2024-01-03,C04539,P0402,S011,2,2469.75,493.95,4939.5,4445.55,1682.19,3364.38,1081.17,24.32,Card,E-commerce
T030790,2025-08-19,C01289,P0165,S018,4,2575.29,1030.12,10301.16,9271.04,2138.64,8554.56,716.48,7.73,Cash,E-commerce
